1366	14273	17
1366	14279	17
1366	14392	16
1366	14541	40
1366	14543	14
1366	14562	31
1366	14767	12
1366	14856	125
1366	14869	126
1366	15004	72
1366	15171	35
1366	15467	1
1366	15568	27
1366	15591	6
1366	15614	32
1366	15727	5
1366	15804	12
1366	15842	7
1366	15902	51
1366	15986	4
1366	16124	12
1366	16310	21
1366	16347	7
1366	16423	9
1366	16721	13
1366	16766	10
1366	16781	2
1366	16783	6
1366	16800	38
1366	16821	13
1366	16940	4
1366	16970	279
1366	17012	8
1366	17248	5
1366	17277	8
1366	17368	5
1366	17570	417
1366	17668	204
1366	17777	20
1366	17795	3
1366	17965	59
1366	18208	88
1366	18245	1
1366	18501	61
1366	18600	9
1366	18675	18
1366	18807	48
1366	18977	3
1366	19518	14
1366	19524	10
1366	19528	68
1366	19544	7
1366	19576	35
1366	19744	85
1366	19831	2
1489	1491	51
1489	1670	1
1489	1856	1
1489	2029	1
1489	2126	1
1489	2139	3
1489	2187	1
1489	2563	2
1489	2648	1
1489	2868	13
1489	2915	1
1489	3076	13
1489	3352	1
1489	3435	1
1489	3783	1
1489	3837	1
1489	3888	1
1489	4170	3
1489	4928	4
1489	5038	2
1489	5043	4
1489	5811	1
1489	5813	13
1489	5849	2
1489	5897	1
1489	5904	6
1489	5945	1
1489	6570	3
1489	6665	1
1489	6747	2
1489	6836	1
1489	7027	1
1489	7158	1
1489	7287	3
1489	7321	1
1489	7333	2
1489	7527	1
1489	7568	1
1489	7748	1
1489	7965	1
1489	8176	5
1489	8372	1
1489	8683	1
1489	8883	6
1489	9028	2
1489	9351	1
1489	9358	1
1489	9378	34
1489	9531	1
1489	9535	2
1489	9935	1
1489	10338	2
1489	10573	1
1489	10580	2
1489	11169	2
1489	11648	2
1489	11816	8
1489	11950	2
1489	12307	1
1489	12321	2
1489	12387	1
1489	13165	2
1489	13423	3
1489	13425	2
1489	13543	2
1489	13640	18
1489	13907	2
1489	13969	1
1489	14273	7
1489	14279	4
1489	14392	2
1489	14543	2
1489	14562	4
1489	14767	2
1489	14856	7
1489	14869	1
1489	15004	8
1489	15467	1
1489	15568	1
1489	16423	3
1489	16542	1
1489	16721	3
1489	16781	1
1489	16800	1
1489	16821	3
1489	16970	20
1489	17012	1
1489	17248	1
1489	17368	1
1489	17570	20
1489	17668	9
1489	17777	3
1489	17965	3
1489	18208	3
1489	18501	3
1489	18675	3
1489	18807	3
1489	19524	4
1489	19528	3
1489	19744	8
1491	1856	7
1491	1926	3
1491	2029	21
1491	2126	5
1491	2139	29
1491	2158	1
1491	2187	2
1491	2563	5
1491	2648	38
1491	2868	117
1491	2915	14
1491	3076	49
1491	3352	8
1491	3421	3
1491	3435	13
1491	3783	3
1491	3837	30
1491	3888	11
1491	4103	3
1491	4170	73
1491	4538	7
1491	4626	3
1491	4635	2
1491	4797	2
1491	4907	6
1491	4928	9
1491	5015	10
1491	5038	37
1491	5043	47
1491	5544	13
1491	5811	26
1491	5813	93
1491	5849	15
1491	5897	3
1491	5904	16
1491	5945	2
1491	6174	11
1491	6570	62
1491	6665	9
1491	6747	15
1491	6836	29
1491	7027	42
1491	7158	3
1491	7287	22
1491	7321	11
1491	7333	15
1491	7527	19
1491	7568	13
1491	7739	12
1491	7748	9
1491	7754	3
1491	7965	12
1491	8176	24
1491	8372	8
1491	8683	13
1491	8883	81
1491	9028	24
1491	9351	28
1491	9358	16
1491	9378	240
1491	9406	1
1491	9531	5
1491	9535	3
1491	9899	6
1491	9915	1
1491	9935	5
1491	10248	12
1491	10338	39
1491	10351	3
1491	10573	1
1491	10580	5
1491	11648	6
1491	11816	37
1491	11950	18
1491	12037	10
1491	12307	17
1491	12321	70
1491	12387	3
1491	12570	17
1491	12700	14
1491	13165	4
1491	13267	3
1491	13330	2
1491	13423	6
1491	13425	32
1491	13543	17
1491	13640	131
1491	13907	12
1491	13969	12
1491	14273	3
1491	14279	19
1491	14392	12
1491	14541	4
1491	14543	13
1491	14562	22
1491	14767	5
1491	14856	71
1491	14869	60
1491	15004	30
1491	15171	10
1491	15467	3
1491	15568	27
1491	15614	20
1491	15727	1
1491	15804	13
1491	15842	3
1491	15902	6
1491	15986	1
1491	16124	1
1491	16310	3
1491	16347	5
